Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B
36,Volkswagen,480,GOL,2009,Gol Power 1.8 MI (Flex),3274,,,,,,,36-480-2009,36-480-3274-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.8 MI (Flex),3274,,,,,,,36-480-1997,36-480-3274-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.8 MI (Flex),3274,,,,,,,36-480-1996,36-480-3274-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.8 MI (Flex),3274,,,,,,,36-480-1995,36-480-3274-1995
36,Volkswagen,480,GOL,2010,Gol Rallye 1.6 8V (Flex),16242,,,,,,,36-480-2010,36-480-16242-2010
36,Volkswagen,480,GOL,2009,Gol Rallye 1.6 8V (Flex),16242,,,,,,,36-480-2009,36-480-16242-2009
36,Volkswagen,480,GOL,1997,Gol Rallye 1.6 8V (Flex),16242,,,,,,,36-480-1997,36-480-16242-1997
36,Volkswagen,480,GOL,1996,Gol Rallye 1.6 8V (Flex),16242,,,,,,,36-480-1996,36-480-16242-1996
36,Volkswagen,480,GOL,1995,Gol Rallye 1.6 8V (Flex),16242,,,,,,,36-480-1995,36-480-16242-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI,17373,,,,,,,36-480-2010,36-480-17373-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI,17373,,,,,,,36-480-2009,36-480-17373-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI,17373,,,,,,,36-480-1997,36-480-17373-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI,17373,,,,,,,36-480-1996,36-480-17373-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI,17373,,,,,,,36-480-1995,36-480-17373-1995
36,Volkswagen,480,GOL,2010,Gol Special 1.0 MI (G3) (nova série),1799,,,,,,,36-480-2010,36-480-1799-2010
36,Volkswagen,480,GOL,2009,Gol Special 1.0 MI (G3) (nova série),1799,,,,,,,36-480-2009,36-480-1799-2009
36,Volkswagen,480,GOL,1997,Gol Special 1.0 MI (G3) (nova série),1799,,,,,,,36-480-1997,36-480-1799-1997
36,Volkswagen,480,GOL,1996,Gol Special 1.0 MI (G3) (nova série),1799,,,,,,,36-480-1996,36-480-1799-1996
36,Volkswagen,480,GOL,1995,Gol Special 1.0 MI (G3) (nova série),1799,,,,,,,36-480-1995,36-480-1799-1995
36,Volkswagen,480,GOL,2010,Gol Special Free 1.0 MI,17376,,,,,,,36-480-2010,36-480-17376-2010
36,Volkswagen,480,GOL,2009,Gol Special Free 1.0 MI,17376,,,,,,,36-480-2009,36-480-17376-2009
36,Volkswagen,480,GOL,1997,Gol Special Free 1.0 MI,17376,,,,,,,36-480-1997,36-480-17376-1997
36,Volkswagen,480,GOL,1996,Gol Special Free 1.0 MI,17376,,,,,,,36-480-1996,36-480-17376-1996
36,Volkswagen,480,GOL,1995,Gol Special Free 1.0 MI,17376,,,,,,,36-480-1995,36-480-17376-1995
36,Volkswagen,480,GOL,2010,Gol Special Free 1.0 MI (álcool) 2p,17426,,,,,,,36-480-2010,36-480-17426-2010
36,Volkswagen,480,GOL,2009,Gol Special Free 1.0 MI (álcool) 2p,17426,,,,,,,36-480-2009,36-480-17426-2009
36,Volkswagen,480,GOL,1997,Gol Special Free 1.0 MI (álcool) 2p,17426,,,,,,,36-480-1997,36-480-17426-1997
36,Volkswagen,480,GOL,1996,Gol Special Free 1.0 MI (álcool) 2p,17426,,,,,,,36-480-1996,36-480-17426-1996
36,Volkswagen,480,GOL,1995,Gol Special Free 1.0 MI (álcool) 2p,17426,,,,,,,36-480-1995,36-480-17426-1995
36,Volkswagen,480,GOL,2010,Gol Special Free 1.6 8V 2p,23405,,,,,,,36-480-2010,36-480-23405-2010
36,Volkswagen,480,GOL,2009,Gol Special Free 1.6 8V 2p,23405,,,,,,,36-480-2009,36-480-23405-2009
36,Volkswagen,480,GOL,1997,Gol Special Free 1.6 8V 2p,23405,,,,,,,36-480-1997,36-480-23405-1997
36,Volkswagen,480,GOL,1996,Gol Special Free 1.6 8V 2p,23405,,,,,,,36-480-1996,36-480-23405-1996
36,Volkswagen,480,GOL,1995,Gol Special Free 1.6 8V 2p,23405,,,,,,,36-480-1995,36-480-23405-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V (álcool) 2p,23404,,,,,,,36-480-2010,36-480-23404-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V (álcool) 2p,23404,,,,,,,36-480-2009,36-480-23404-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V (álcool) 2p,23404,,,,,,,36-480-1997,36-480-23404-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V (álcool) 2p,23404,,,,,,,36-480-1996,36-480-23404-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V (álcool) 2p,23404,,,,,,,36-480-1995,36-480-23404-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V 2p,23401,,,,,,,36-480-2010,36-480-23401-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V 2p,23401,,,,,,,36-480-2009,36-480-23401-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V 2p,23401,,,,,,,36-480-1997,36-480-23401-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V 2p,23401,,,,,,,36-480-1996,36-480-23401-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V 2p,23401,,,,,,,36-480-1995,36-480-23401-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 MI (Flex),16236,,,,,,,36-480-2010,36-480-16236-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 MI (Flex),16236,,,,,,,36-480-2009,36-480-16236-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 MI (Flex),16236,,,,,,,36-480-1997,36-480-16236-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 MI (Flex),16236,,,,,,,36-480-1996,36-480-16236-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 MI (Flex),16236,,,,,,,36-480-1995,36-480-16236-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 8V (álcool) 2p,23409,,,,,,,36-480-2010,36-480-23409-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 8V (álcool) 2p,23409,,,,,,,36-480-2009,36-480-23409-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 8V (álcool) 2p,23409,,,,,,,36-480-1997,36-480-23409-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 8V (álcool) 2p,23409,,,,,,,36-480-1996,36-480-23409-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 8V (álcool) 2p,23409,,,,,,,36-480-1995,36-480-23409-1995
36,Volkswagen,480,GOL,2010,Gol Special Free 1.6 MI,17379,,,,,,,36-480-2010,36-480-17379-2010
36,Volkswagen,480,GOL,2009,Gol Special Free 1.6 MI,17379,,,,,,,36-480-2009,36-480-17379-2009
36,Volkswagen,480,GOL,1997,Gol Special Free 1.6 MI,17379,,,,,,,36-480-1997,36-480-17379-1997
36,Volkswagen,480,GOL,1996,Gol Special Free 1.6 MI,17379,,,,,,,36-480-1996,36-480-17379-1996
36,Volkswagen,480,GOL,1995,Gol Special Free 1.6 MI,17379,,,,,,,36-480-1995,36-480-17379-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 8V 2P,23407,,,,,,,36-480-2010,36-480-23407-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 8V 2P,23407,,,,,,,36-480-2009,36-480-23407-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 8V 2P,23407,,,,,,,36-480-1997,36-480-23407-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 8V 2P,23407,,,,,,,36-480-1996,36-480-23407-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 8V 2P,23407,,,,,,,36-480-1995,36-480-23407-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V (álcool),23410,,,,,,,36-480-2010,36-480-23410-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V (álcool),23410,,,,,,,36-480-2009,36-480-23410-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V (álcool),23410,,,,,,,36-480-1997,36-480-23410-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V (álcool),23410,,,,,,,36-480-1996,36-480-23410-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V (álcool),23410,,,,,,,36-480-1995,36-480-23410-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 MI,16976,,,,,,,36-480-2010,36-480-16976-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 MI,16976,,,,,,,36-480-2009,36-480-16976-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 MI,16976,,,,,,,36-480-1997,36-480-16976-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 MI,16976,,,,,,,36-480-1996,36-480-16976-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 MI,16976,,,,,,,36-480-1995,36-480-16976-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 8V (álcool),23411,,,,,,,36-480-2010,36-480-23411-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 8V (álcool),23411,,,,,,,36-480-2009,36-480-23411-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 8V (álcool),23411,,,,,,,36-480-1997,36-480-23411-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 8V (álcool),23411,,,,,,,36-480-1996,36-480-23411-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 8V (álcool),23411,,,,,,,36-480-1995,36-480-23411-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 16V 2p,23412,,,,,,,36-480-2010,36-480-23412-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 16V 2p,23412,,,,,,,36-480-2009,36-480-23412-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 16V 2p,23412,,,,,,,36-480-1997,36-480-23412-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 16V 2p,23412,,,,,,,36-480-1996,36-480-23412-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 16V 2p,23412,,,,,,,36-480-1995,36-480-23412-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 16V (álcool) 2p,23403,,,,,,,36-480-2010,36-480-23403-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 16V (álcool) 2p,23403,,,,,,,36-480-2009,36-480-23403-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 16V (álcool) 2p,23403,,,,,,,36-480-1997,36-480-23403-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 16V (álcool) 2p,23403,,,,,,,36-480-1996,36-480-23403-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 16V (álcool) 2p,23403,,,,,,,36-480-1995,36-480-23403-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI G3 16V,1787,,,,,,,36-480-2010,36-480-1787-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI G3 16V,1787,,,,,,,36-480-2009,36-480-1787-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI G3 16V,1787,,,,,,,36-480-1997,36-480-1787-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI G3 16V,1787,,,,,,,36-480-1996,36-480-1787-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI G3 16V,1787,,,,,,,36-480-1995,36-480-1787-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 16V (álcool),23400,,,,,,,36-480-2010,36-480-23400-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 16V (álcool),23400,,,,,,,36-480-2009,36-480-23400-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 16V (álcool),23400,,,,,,,36-480-1997,36-480-23400-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 16V (álcool),23400,,,,,,,36-480-1996,36-480-23400-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 16V (álcool),23400,,,,,,,36-480-1995,36-480-23400-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 MI (Flex),1752,,,,,,,36-480-2010,36-480-1752-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 MI (Flex),1752,,,,,,,36-480-2009,36-480-1752-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 MI (Flex),1752,,,,,,,36-480-1997,36-480-1752-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 MI (Flex),1752,,,,,,,36-480-1996,36-480-1752-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 MI (Flex),1752,,,,,,,36-480-1995,36-480-1752-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.6 MI (Flex),1788,,,,,,,36-480-2010,36-480-1788-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.6 MI (Flex),1788,,,,,,,36-480-2009,36-480-1788-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.6 MI (Flex),1788,,,,,,,36-480-1997,36-480-1788-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.6 MI (Flex),1788,,,,,,,36-480-1996,36-480-1788-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.6 MI (Flex),1788,,,,,,,36-480-1995,36-480-1788-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 MI (Flex),1793,,,,,,,36-480-2010,36-480-1793-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 MI (Flex),1793,,,,,,,36-480-2009,36-480-1793-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 MI (Flex),1793,,,,,,,36-480-1997,36-480-1793-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 MI (Flex),1793,,,,,,,36-480-1996,36-480-1793-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 MI (Flex),1793,,,,,,,36-480-1995,36-480-1793-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 8V (álcool),23402,,,,,,,36-480-2010,36-480-23402-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 8V (álcool),23402,,,,,,,36-480-2009,36-480-23402-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 8V (álcool),23402,,,,,,,36-480-1997,36-480-23402-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 8V (álcool),23402,,,,,,,36-480-1996,36-480-23402-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 8V (álcool),23402,,,,,,,36-480-1995,36-480-23402-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 MI,17188,,,,,,,36-480-2010,36-480-17188-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 MI,17188,,,,,,,36-480-2009,36-480-17188-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 MI,17188,,,,,,,36-480-1997,36-480-17188-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 MI,17188,,,,,,,36-480-1996,36-480-17188-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 MI,17188,,,,,,,36-480-1995,36-480-17188-1995
36,Volkswagen,480,GOL,2010,Gol 1.0 MI,1732,,,,,,,36-480-2010,36-480-1732-2010
36,Volkswagen,480,GOL,2009,Gol 1.0 MI,1732,,,,,,,36-480-2009,36-480-1732-2009
36,Volkswagen,480,GOL,1997,Gol 1.0 MI,1732,,,,,,,36-480-1997,36-480-1732-1997
36,Volkswagen,480,GOL,1996,Gol 1.0 MI,1732,,,,,,,36-480-1996,36-480-1732-1996
36,Volkswagen,480,GOL,1995,Gol 1.0 MI,1732,,,,,,,36-480-1995,36-480-1732-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 8V (Flex),23436,,,,,,,36-480-2010,36-480-23436-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 8V (Flex),23436,,,,,,,36-480-2009,36-480-23436-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 8V (Flex),23436,,,,,,,36-480-1997,36-480-23436-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 8V (Flex),23436,,,,,,,36-480-1996,36-480-23436-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 8V (Flex),23436,,,,,,,36-480-1995,36-480-23436-1995
36,Volkswagen,480,GOL,2010,Gol 1.6 MI (G3),1735,,,,,,,36-480-2010,36-480-1735-2010
36,Volkswagen,480,GOL,2009,Gol 1.6 MI (G3),1735,,,,,,,36-480-2009,36-480-1735-2009
36,Volkswagen,480,GOL,1997,Gol 1.6 MI (G3),1735,,,,,,,36-480-1997,36-480-1735-1997
36,Volkswagen,480,GOL,1996,Gol 1.6 MI (G3),1735,,,,,,,36-480-1996,36-480-1735-1996
36,Volkswagen,480,GOL,1995,Gol 1.6 MI (G3),1735,,,,,,,36-480-1995,36-480-1735-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V (álcool),23424,,,,,,,36-480-2010,36-480-23424-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V (álcool),23424,,,,,,,36-480-2009,36-480-23424-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V (álcool),23424,,,,,,,36-480-1997,36-480-23424-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V (álcool),23424,,,,,,,36-480-1996,36-480-23424-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V (álcool),23424,,,,,,,36-480-1995,36-480-23424-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V (álcool) 2p,23427,,,,,,,36-480-2010,36-480-23427-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V (álcool) 2p,23427,,,,,,,36-480-2009,36-480-23427-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V (álcool) 2p,23427,,,,,,,36-480-1997,36-480-23427-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V (álcool) 2p,23427,,,,,,,36-480-1996,36-480-23427-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V (álcool) 2p,23427,,,,,,,36-480-1995,36-480-23427-1995
36,Volkswagen,480,GOL,2010,Gol City 1.0 8V 2p,23433,,,,,,,36-480-2010,36-480-23433-2010
36,Volkswagen,480,GOL,2009,Gol City 1.0 8V 2p,23433,,,,,,,36-480-2009,36-480-23433-2009
36,Volkswagen,480,GOL,1997,Gol City 1.0 8V 2p,23433,,,,,,,36-480-1997,36-480-23433-1997
36,Volkswagen,480,GOL,1996,Gol City 1.0 8V 2p,23433,,,,,,,36-480-1996,36-480-23433-1996
36,Volkswagen,480,GOL,1995,Gol City 1.0 8V 2p,23433,,,,,,,36-480-1995,36-480-23433-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 8V (álcool),23423,,,,,,,36-480-2010,36-480-23423-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 8V (álcool),23423,,,,,,,36-480-2009,36-480-23423-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 8V (álcool),23423,,,,,,,36-480-1997,36-480-23423-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 8V (álcool),23423,,,,,,,36-480-1996,36-480-23423-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 8V (álcool),23423,,,,,,,36-480-1995,36-480-23423-1995
36,Volkswagen,480,GOL,2010,Gol City 1.6 8V (álcool) 2p,23425,,,,,,,36-480-2010,36-480-23425-2010
36,Volkswagen,480,GOL,2009,Gol City 1.6 8V (álcool) 2p,23425,,,,,,,36-480-2009,36-480-23425-2009
36,Volkswagen,480,GOL,1997,Gol City 1.6 8V (álcool) 2p,23425,,,,,,,36-480-1997,36-480-23425-1997
36,Volkswagen,480,GOL,1996,Gol City 1.6 8V (álcool) 2p,23425,,,,,,,36-480-1996,36-480-23425-1996
36,Volkswagen,480,GOL,1995,Gol City 1.6 8V (álcool) 2p,23425,,,,,,,36-480-1995,36-480-23425-1995
36,Volkswagen,480,GOL,2010,Gol Highway-II 1.0 16V 2p,23438,,,,,,,36-480-2010,36-480-23438-2010
36,Volkswagen,480,GOL,2009,Gol Highway-II 1.0 16V 2p,23438,,,,,,,36-480-2009,36-480-23438-2009
36,Volkswagen,480,GOL,1997,Gol Highway-II 1.0 16V 2p,23438,,,,,,,36-480-1997,36-480-23438-1997
36,Volkswagen,480,GOL,1996,Gol Highway-II 1.0 16V 2p,23438,,,,,,,36-480-1996,36-480-23438-1996
36,Volkswagen,480,GOL,1995,Gol Highway-II 1.0 16V 2p,23438,,,,,,,36-480-1995,36-480-23438-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 8V,23452,,,,,,,36-480-2010,36-480-23452-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 8V,23452,,,,,,,36-480-2009,36-480-23452-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 8V,23452,,,,,,,36-480-1997,36-480-23452-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 8V,23452,,,,,,,36-480-1996,36-480-23452-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 8V,23452,,,,,,,36-480-1995,36-480-23452-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 8V (álcool),23453,,,,,,,36-480-2010,36-480-23453-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 8V (álcool),23453,,,,,,,36-480-2009,36-480-23453-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 8V (álcool),23453,,,,,,,36-480-1997,36-480-23453-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 8V (álcool),23453,,,,,,,36-480-1996,36-480-23453-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 8V (álcool),23453,,,,,,,36-480-1995,36-480-23453-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 8V (álcool) 2p,23441,,,,,,,36-480-2010,36-480-23441-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 8V (álcool) 2p,23441,,,,,,,36-480-2009,36-480-23441-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 8V (álcool) 2p,23441,,,,,,,36-480-1997,36-480-23441-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 8V (álcool) 2p,23441,,,,,,,36-480-1996,36-480-23441-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 8V (álcool) 2p,23441,,,,,,,36-480-1995,36-480-23441-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 8V 2p,23435,,,,,,,36-480-2010,36-480-23435-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 8V 2p,23435,,,,,,,36-480-2009,36-480-23435-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 8V 2p,23435,,,,,,,36-480-1997,36-480-23435-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 8V 2p,23435,,,,,,,36-480-1996,36-480-23435-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 8V 2p,23435,,,,,,,36-480-1995,36-480-23435-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.0 MI G3 16V,17383,,,,,,,36-480-2010,36-480-17383-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.0 MI G3 16V,17383,,,,,,,36-480-2009,36-480-17383-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.0 MI G3 16V,17383,,,,,,,36-480-1997,36-480-17383-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.0 MI G3 16V,17383,,,,,,,36-480-1996,36-480-17383-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.0 MI G3 16V,17383,,,,,,,36-480-1995,36-480-17383-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.6 (álcool) 2p,23421,,,,,,,36-480-2010,36-480-23421-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.6 (álcool) 2p,23421,,,,,,,36-480-2009,36-480-23421-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.6 (álcool) 2p,23421,,,,,,,36-480-1997,36-480-23421-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.6 (álcool) 2p,23421,,,,,,,36-480-1996,36-480-23421-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.6 (álcool) 2p,23421,,,,,,,36-480-1995,36-480-23421-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.6 8V,23422,,,,,,,36-480-2010,36-480-23422-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.6 8V,23422,,,,,,,36-480-2009,36-480-23422-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.6 8V,23422,,,,,,,36-480-1997,36-480-23422-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.6 8V,23422,,,,,,,36-480-1996,36-480-23422-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.6 8V,23422,,,,,,,36-480-1995,36-480-23422-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.6 8V (álcool),23451,,,,,,,36-480-2010,36-480-23451-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.6 8V (álcool),23451,,,,,,,36-480-2009,36-480-23451-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.6 8V (álcool),23451,,,,,,,36-480-1997,36-480-23451-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.6 8V (álcool),23451,,,,,,,36-480-1996,36-480-23451-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.6 8V (álcool),23451,,,,,,,36-480-1995,36-480-23451-1995
36,Volkswagen,480,GOL,2010,Gol Plus 1.6 8V 2p,23431,,,,,,,36-480-2010,36-480-23431-2010
36,Volkswagen,480,GOL,2009,Gol Plus 1.6 8V 2p,23431,,,,,,,36-480-2009,36-480-23431-2009
36,Volkswagen,480,GOL,1997,Gol Plus 1.6 8V 2p,23431,,,,,,,36-480-1997,36-480-23431-1997
36,Volkswagen,480,GOL,1996,Gol Plus 1.6 8V 2p,23431,,,,,,,36-480-1996,36-480-23431-1996
36,Volkswagen,480,GOL,1995,Gol Plus 1.6 8V 2p,23431,,,,,,,36-480-1995,36-480-23431-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.0 8V 2p,23432,,,,,,,36-480-2010,36-480-23432-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.0 8V 2p,23432,,,,,,,36-480-2009,36-480-23432-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.0 8V 2p,23432,,,,,,,36-480-1997,36-480-23432-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.0 8V 2p,23432,,,,,,,36-480-1996,36-480-23432-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.0 8V 2p,23432,,,,,,,36-480-1995,36-480-23432-1995
36,Volkswagen,480,GOL,2010,Gol Power 1.6 8V (álcool),23437,,,,,,,36-480-2010,36-480-23437-2010
36,Volkswagen,480,GOL,2009,Gol Power 1.6 8V (álcool),23437,,,,,,,36-480-2009,36-480-23437-2009
36,Volkswagen,480,GOL,1997,Gol Power 1.6 8V (álcool),23437,,,,,,,36-480-1997,36-480-23437-1997
36,Volkswagen,480,GOL,1996,Gol Power 1.6 8V (álcool),23437,,,,,,,36-480-1996,36-480-23437-1996
36,Volkswagen,480,GOL,1995,Gol Power 1.6 8V (álcool),23437,,,,,,,36-480-1995,36-480-23437-1995
36,Volkswagen,480,GOL,2010,Gol Power Sportline 1.0 MI 16V,1792,,,,,,,36-480-2010,36-480-1792-2010
36,Volkswagen,480,GOL,2009,Gol Power Sportline 1.0 MI 16V,1792,,,,,,,36-480-2009,36-480-1792-2009
36,Volkswagen,480,GOL,1997,Gol Power Sportline 1.0 MI 16V,1792,,,,,,,36-480-1997,36-480-1792-1997
