RM,Ano,Combustivel,Quantidade
Região Metropolitana de Fortaleza,2001,Volume_Venda_Alcool,31734665.0
Região Metropolitana de Fortaleza,2001,Volume_Venda_Diesel,339950422.0
Região Metropolitana de Fortaleza,2001,Volume_Venda_Gasolina,325673728.0
Região Metropolitana de Fortaleza,2002,Volume_Venda_Alcool,29424792.0
Região Metropolitana de Fortaleza,2002,Volume_Venda_Diesel,342727232.0
Região Metropolitana de Fortaleza,2002,Volume_Venda_Gasolina,338274998.0
Região Metropolitana de Fortaleza,2003,Volume_Venda_Alcool,22106856.0
Região Metropolitana de Fortaleza,2003,Volume_Venda_Diesel,319242147.0
Região Metropolitana de Fortaleza,2003,Volume_Venda_Gasolina,325094450.0
Região Metropolitana de Fortaleza,2004,Volume_Venda_Alcool,22655722.0
Região Metropolitana de Fortaleza,2004,Volume_Venda_Diesel,312550717.0
Região Metropolitana de Fortaleza,2004,Volume_Venda_Gasolina,331913848.0
Região Metropolitana de Fortaleza,2005,Volume_Venda_Alcool,27187086.0
Região Metropolitana de Fortaleza,2005,Volume_Venda_Diesel,332094346.0
Região Metropolitana de Fortaleza,2005,Volume_Venda_Gasolina,327389433.0
Região Metropolitana de Fortaleza,2006,Volume_Venda_Alcool,50821113.0
Região Metropolitana de Fortaleza,2006,Volume_Venda_Diesel,332169170.65332717
Região Metropolitana de Fortaleza,2006,Volume_Venda_Gasolina,332240986.0
Região Metropolitana de Fortaleza,2007,Volume_Venda_Alcool,88317809.0
Região Metropolitana de Fortaleza,2007,Volume_Venda_Diesel,295082371.0
Região Metropolitana de Fortaleza,2007,Volume_Venda_Gasolina,337896700.0
Região Metropolitana de Fortaleza,2008,Volume_Venda_Alcool,123272633.505387
Região Metropolitana de Fortaleza,2008,Volume_Venda_Diesel,410716499.02258503
Região Metropolitana de Fortaleza,2008,Volume_Venda_Gasolina,364900562.0
Região Metropolitana de Fortaleza,2009,Volume_Venda_Alcool,141694465.0
Região Metropolitana de Fortaleza,2009,Volume_Venda_Diesel,412413990.0
Região Metropolitana de Fortaleza,2009,Volume_Venda_Gasolina,398518107.0
Região Metropolitana de Fortaleza,2010,Volume_Venda_Alcool,127391637.0
Região Metropolitana de Fortaleza,2010,Volume_Venda_Diesel,467254339.0
Região Metropolitana de Fortaleza,2010,Volume_Venda_Gasolina,487704513.0
Região Metropolitana de Fortaleza,2011,Volume_Venda_Alcool,87482823.0
Região Metropolitana de Fortaleza,2011,Volume_Venda_Diesel,505216517.0
Região Metropolitana de Fortaleza,2011,Volume_Venda_Gasolina,568097001.0
Região Metropolitana de Fortaleza,2012,Volume_Venda_Alcool,68297532.0
Região Metropolitana de Fortaleza,2012,Volume_Venda_Diesel,561532412.0
Região Metropolitana de Fortaleza,2012,Volume_Venda_Gasolina,667112640.0
Região Metropolitana de Fortaleza,2013,Volume_Venda_Alcool,70403240.0
Região Metropolitana de Fortaleza,2013,Volume_Venda_Diesel,609633470.0
Região Metropolitana de Fortaleza,2013,Volume_Venda_Gasolina,728954452.0
Região Metropolitana de Fortaleza,2014,Volume_Venda_Alcool,79339941.0
Região Metropolitana de Fortaleza,2014,Volume_Venda_Diesel,583002923.0
Região Metropolitana de Fortaleza,2014,Volume_Venda_Gasolina,791004376.0
Região Metropolitana de Fortaleza,2014,Volume_Venda_GNV,50794482.0
Região Metropolitana de Fortaleza,2015,Volume_Venda_Alcool,104333863.0
Região Metropolitana de Fortaleza,2015,Volume_Venda_Diesel,518947735.0
Região Metropolitana de Fortaleza,2015,Volume_Venda_Gasolina,762762997.0
Região Metropolitana de Fortaleza,2015,Volume_Venda_GNV,51167211.0
Região Metropolitana de Fortaleza,2016,Volume_Venda_Alcool,89898399.0
Região Metropolitana de Fortaleza,2016,Volume_Venda_Diesel,495020144.0
Região Metropolitana de Fortaleza,2016,Volume_Venda_Gasolina,775377906.0
Região Metropolitana de Fortaleza,2016,Volume_Venda_GNV,53031176.0
Região Metropolitana de Fortaleza,2017,Volume_Venda_Alcool,77798742.0
Região Metropolitana de Fortaleza,2017,Volume_Venda_Diesel,484581826.78329396
Região Metropolitana de Fortaleza,2017,Volume_Venda_Gasolina,777535024.0
Região Metropolitana de Fortaleza,2017,Volume_Venda_GNV,61132912.0
Região Metropolitana de Fortaleza,2018,Volume_Venda_Alcool,126384267.0
Região Metropolitana de Fortaleza,2018,Volume_Venda_Diesel,503133014.0
Região Metropolitana de Fortaleza,2018,Volume_Venda_Gasolina,735734785.0
Região Metropolitana de Fortaleza,2018,Volume_Venda_GNV,67250603.0
Região Metropolitana de Fortaleza,2019,Volume_Venda_Alcool,126274154.0
Região Metropolitana de Fortaleza,2019,Volume_Venda_Diesel,509322188.0
Região Metropolitana de Fortaleza,2019,Volume_Venda_Gasolina,769207850.0
Região Metropolitana de Fortaleza,2019,Volume_Venda_GNV,72353185.0
Região Metropolitana de Fortaleza,2020,Volume_Venda_GNV,54043579.0
Região Metropolitana de Goiânia,2000,Volume_Venda_Alcool,91134349.0
Região Metropolitana de Goiânia,2000,Volume_Venda_Diesel,350999598.0
Região Metropolitana de Goiânia,2000,Volume_Venda_Gasolina,361164992.0
Região Metropolitana de Goiânia,2001,Volume_Venda_Alcool,58900389.0
Região Metropolitana de Goiânia,2001,Volume_Venda_Diesel,360475131.0
Região Metropolitana de Goiânia,2001,Volume_Venda_Gasolina,364453614.0
Região Metropolitana de Goiânia,2002,Volume_Venda_Alcool,73149134.0
Região Metropolitana de Goiânia,2002,Volume_Venda_Diesel,376073517.0
Região Metropolitana de Goiânia,2002,Volume_Venda_Gasolina,408215621.0
Região Metropolitana de Goiânia,2003,Volume_Venda_Alcool,62274942.0
Região Metropolitana de Goiânia,2003,Volume_Venda_Diesel,379329393.0
Região Metropolitana de Goiânia,2003,Volume_Venda_Gasolina,378626811.0
Região Metropolitana de Goiânia,2004,Volume_Venda_Alcool,74621369.0
Região Metropolitana de Goiânia,2004,Volume_Venda_Diesel,410896159.0
Região Metropolitana de Goiânia,2004,Volume_Venda_Gasolina,421606703.0
Região Metropolitana de Goiânia,2005,Volume_Venda_Alcool,66703951.0
Região Metropolitana de Goiânia,2005,Volume_Venda_Diesel,418508044.0
Região Metropolitana de Goiânia,2005,Volume_Venda_Gasolina,427681163.0
Região Metropolitana de Goiânia,2006,Volume_Venda_Alcool,118933496.0
Região Metropolitana de Goiânia,2006,Volume_Venda_Diesel,433795986.86588115
Região Metropolitana de Goiânia,2006,Volume_Venda_Gasolina,436018315.0
Região Metropolitana de Goiânia,2007,Volume_Venda_Alcool,209779497.0
Região Metropolitana de Goiânia,2007,Volume_Venda_Diesel,467802572.0
Região Metropolitana de Goiânia,2007,Volume_Venda_Gasolina,417200172.0
Região Metropolitana de Goiânia,2008,Volume_Venda_Alcool,285547844.933536
Região Metropolitana de Goiânia,2008,Volume_Venda_Diesel,512580082.0
Região Metropolitana de Goiânia,2008,Volume_Venda_Gasolina,418344793.0
Região Metropolitana de Goiânia,2009,Volume_Venda_Alcool,356095048.0
Região Metropolitana de Goiânia,2009,Volume_Venda_Diesel,496893499.0
Região Metropolitana de Goiânia,2009,Volume_Venda_Gasolina,415651094.0
Região Metropolitana de Goiânia,2010,Volume_Venda_Alcool,411017012.0
Região Metropolitana de Goiânia,2010,Volume_Venda_Diesel,560700357.0
Região Metropolitana de Goiânia,2010,Volume_Venda_Gasolina,455336139.0
Região Metropolitana de Goiânia,2011,Volume_Venda_Alcool,341100121.0
Região Metropolitana de Goiânia,2011,Volume_Venda_Diesel,572152517.0
Região Metropolitana de Goiânia,2011,Volume_Venda_Gasolina,526180487.0
Região Metropolitana de Goiânia,2012,Volume_Venda_Alcool,327682640.0
Região Metropolitana de Goiânia,2012,Volume_Venda_Diesel,751190164.0
Região Metropolitana de Goiânia,2012,Volume_Venda_Gasolina,601174896.0
Região Metropolitana de Goiânia,2013,Volume_Venda_Alcool,387867623.0
Região Metropolitana de Goiânia,2013,Volume_Venda_Diesel,869927226.0
Região Metropolitana de Goiânia,2013,Volume_Venda_Gasolina,638039632.0
Região Metropolitana de Goiânia,2014,Volume_Venda_Alcool,356495802.0
Região Metropolitana de Goiânia,2014,Volume_Venda_Diesel,1055676423.0
Região Metropolitana de Goiânia,2014,Volume_Venda_Gasolina,662438070.0
Região Metropolitana de Goiânia,2014,Volume_Venda_GNV,641153.0
Região Metropolitana de Goiânia,2015,Volume_Venda_Alcool,573447001.0
Região Metropolitana de Goiânia,2015,Volume_Venda_Diesel,749590843.0
Região Metropolitana de Goiânia,2015,Volume_Venda_Gasolina,562165913.0
Região Metropolitana de Goiânia,2015,Volume_Venda_GNV,604707.0
Região Metropolitana de Goiânia,2016,Volume_Venda_Alcool,491915904.0
Região Metropolitana de Goiânia,2016,Volume_Venda_Diesel,606753175.0
Região Metropolitana de Goiânia,2016,Volume_Venda_Gasolina,605120271.0
Região Metropolitana de Goiânia,2016,Volume_Venda_GNV,619859.0
Região Metropolitana de Goiânia,2017,Volume_Venda_Alcool,464322833.0
Região Metropolitana de Goiânia,2017,Volume_Venda_Diesel,609937664.050277
Região Metropolitana de Goiânia,2017,Volume_Venda_Gasolina,643744268.0
Região Metropolitana de Goiânia,2017,Volume_Venda_GNV,430423.0
Região Metropolitana de Goiânia,2018,Volume_Venda_Alcool,697934843.0
Região Metropolitana de Goiânia,2018,Volume_Venda_Diesel,643432847.0
Região Metropolitana de Goiânia,2018,Volume_Venda_Gasolina,465118511.0
Região Metropolitana de Goiânia,2018,Volume_Venda_GNV,438061.0
Região Metropolitana de Goiânia,2019,Volume_Venda_Alcool,779128207.0
Região Metropolitana de Goiânia,2019,Volume_Venda_Diesel,689271046.0
Região Metropolitana de Goiânia,2019,Volume_Venda_Gasolina,434852000.0
Região Metropolitana de João Pessoa,2000,Volume_Venda_Alcool,19247412.0
Região Metropolitana de João Pessoa,2000,Volume_Venda_Diesel,103282497.0
Região Metropolitana de João Pessoa,2000,Volume_Venda_Gasolina,112284562.0
Região Metropolitana de João Pessoa,2001,Volume_Venda_Alcool,11244991.0
Região Metropolitana de João Pessoa,2001,Volume_Venda_Diesel,118082731.0
Região Metropolitana de João Pessoa,2001,Volume_Venda_Gasolina,106686759.0
Região Metropolitana de João Pessoa,2002,Volume_Venda_Alcool,9259040.0
Região Metropolitana de João Pessoa,2002,Volume_Venda_Diesel,124084733.0
Região Metropolitana de João Pessoa,2002,Volume_Venda_Gasolina,114954243.0
Região Metropolitana de João Pessoa,2003,Volume_Venda_Alcool,14326068.0
Região Metropolitana de João Pessoa,2003,Volume_Venda_Diesel,121422588.0
Região Metropolitana de João Pessoa,2003,Volume_Venda_Gasolina,112683713.0
Região Metropolitana de João Pessoa,2004,Volume_Venda_Alcool,15097312.0
Região Metropolitana de João Pessoa,2004,Volume_Venda_Diesel,121534913.0
Região Metropolitana de João Pessoa,2004,Volume_Venda_Gasolina,124369340.0
Região Metropolitana de João Pessoa,2005,Volume_Venda_Alcool,15969714.0
Região Metropolitana de João Pessoa,2005,Volume_Venda_Diesel,119910581.0
Região Metropolitana de João Pessoa,2005,Volume_Venda_Gasolina,119791694.0
Região Metropolitana de João Pessoa,2006,Volume_Venda_Alcool,17803133.0
Região Metropolitana de João Pessoa,2006,Volume_Venda_Diesel,127252319.52821136
Região Metropolitana de João Pessoa,2006,Volume_Venda_Gasolina,120365161.0
Região Metropolitana de João Pessoa,2007,Volume_Venda_Alcool,33673830.0
Região Metropolitana de João Pessoa,2007,Volume_Venda_Diesel,137883532.0
Região Metropolitana de João Pessoa,2007,Volume_Venda_Gasolina,124486502.0
Região Metropolitana de João Pessoa,2008,Volume_Venda_Alcool,45620983.0
Região Metropolitana de João Pessoa,2008,Volume_Venda_Diesel,142034189.0
Região Metropolitana de João Pessoa,2008,Volume_Venda_Gasolina,147121756.0
Região Metropolitana de João Pessoa,2009,Volume_Venda_Alcool,65262947.0
Região Metropolitana de João Pessoa,2009,Volume_Venda_Diesel,147634521.0
Região Metropolitana de João Pessoa,2009,Volume_Venda_Gasolina,156864860.0
Região Metropolitana de João Pessoa,2010,Volume_Venda_Alcool,51158554.0
Região Metropolitana de João Pessoa,2010,Volume_Venda_Diesel,160589928.0
Região Metropolitana de João Pessoa,2010,Volume_Venda_Gasolina,199257424.0
Região Metropolitana de João Pessoa,2011,Volume_Venda_Alcool,32157440.0
Região Metropolitana de João Pessoa,2011,Volume_Venda_Diesel,172474859.0
Região Metropolitana de João Pessoa,2011,Volume_Venda_Gasolina,234719562.0
Região Metropolitana de João Pessoa,2012,Volume_Venda_Alcool,23450341.0
Região Metropolitana de João Pessoa,2012,Volume_Venda_Diesel,188237342.0
Região Metropolitana de João Pessoa,2012,Volume_Venda_Gasolina,259815450.0
Região Metropolitana de João Pessoa,2013,Volume_Venda_Alcool,28941317.0
Região Metropolitana de João Pessoa,2013,Volume_Venda_Diesel,187871327.0
Região Metropolitana de João Pessoa,2013,Volume_Venda_Gasolina,273244098.0
Região Metropolitana de João Pessoa,2014,Volume_Venda_Alcool,37629009.0
Região Metropolitana de João Pessoa,2014,Volume_Venda_Diesel,186595214.0
Região Metropolitana de João Pessoa,2014,Volume_Venda_Gasolina,298724743.0
Região Metropolitana de João Pessoa,2014,Volume_Venda_GNV,21145890.0
Região Metropolitana de João Pessoa,2015,Volume_Venda_Alcool,44888705.0
Região Metropolitana de João Pessoa,2015,Volume_Venda_Diesel,180618914.0
Região Metropolitana de João Pessoa,2015,Volume_Venda_Gasolina,295190732.0
Região Metropolitana de João Pessoa,2015,Volume_Venda_GNV,19948696.0
Região Metropolitana de João Pessoa,2016,Volume_Venda_Alcool,32617490.0
Região Metropolitana de João Pessoa,2016,Volume_Venda_Diesel,178618983.0
Região Metropolitana de João Pessoa,2016,Volume_Venda_Gasolina,306577810.0
Região Metropolitana de João Pessoa,2016,Volume_Venda_GNV,20361940.0
Região Metropolitana de João Pessoa,2017,Volume_Venda_Alcool,33067926.0
Região Metropolitana de João Pessoa,2017,Volume_Venda_Diesel,167555325.09079552
Região Metropolitana de João Pessoa,2017,Volume_Venda_Gasolina,309688028.0
Região Metropolitana de João Pessoa,2017,Volume_Venda_GNV,21437004.0
Região Metropolitana de João Pessoa,2018,Volume_Venda_Alcool,98310365.0
Região Metropolitana de João Pessoa,2018,Volume_Venda_Diesel,165439133.0
Região Metropolitana de João Pessoa,2018,Volume_Venda_Gasolina,266656587.0
Região Metropolitana de João Pessoa,2018,Volume_Venda_GNV,21260685.0
Região Metropolitana de João Pessoa,2019,Volume_Venda_Alcool,106521241.0
Região Metropolitana de João Pessoa,2019,Volume_Venda_Diesel,156984610.0
Região Metropolitana de João Pessoa,2019,Volume_Venda_Gasolina,270078307.0
Região Metropolitana de João Pessoa,2019,Volume_Venda_GNV,17433997.0
Região Metropolitana de João Pessoa,2020,Volume_Venda_GNV,12709722.0
Região Metropolitana de Macapá,2000,Volume_Venda_Alcool,1476700.0
Região Metropolitana de Macapá,2000,Volume_Venda_Diesel,110911500.0
Região Metropolitana de Macapá,2000,Volume_Venda_Gasolina,42596450.0
Região Metropolitana de Macapá,2001,Volume_Venda_Alcool,2330650.0
Região Metropolitana de Macapá,2001,Volume_Venda_Diesel,97456901.0
Região Metropolitana de Macapá,2001,Volume_Venda_Gasolina,41937590.0
Região Metropolitana de Macapá,2002,Volume_Venda_Alcool,1253130.0
Região Metropolitana de Macapá,2002,Volume_Venda_Diesel,104842512.0
Região Metropolitana de Macapá,2002,Volume_Venda_Gasolina,46546700.0
Região Metropolitana de Macapá,2003,Volume_Venda_Alcool,866400.0
Região Metropolitana de Macapá,2003,Volume_Venda_Diesel,115885086.0
Região Metropolitana de Macapá,2003,Volume_Venda_Gasolina,46044289.0
Região Metropolitana de Macapá,2004,Volume_Venda_Alcool,765900.0
Região Metropolitana de Macapá,2004,Volume_Venda_Diesel,164013990.0
Região Metropolitana de Macapá,2004,Volume_Venda_Gasolina,49393200.0
Região Metropolitana de Macapá,2005,Volume_Venda_Alcool,890750.0
Região Metropolitana de Macapá,2005,Volume_Venda_Diesel,186711676.0
Região Metropolitana de Macapá,2005,Volume_Venda_Gasolina,51045150.0
Região Metropolitana de Macapá,2006,Volume_Venda_Alcool,910300.0
Região Metropolitana de Macapá,2006,Volume_Venda_Diesel,119705731.46805751
Região Metropolitana de Macapá,2006,Volume_Venda_Gasolina,56811100.0
Região Metropolitana de Macapá,2007,Volume_Venda_Alcool,1425374.0
Região Metropolitana de Macapá,2007,Volume_Venda_Diesel,198736326.99999952
Região Metropolitana de Macapá,2007,Volume_Venda_Gasolina,64429844.0
Região Metropolitana de Macapá,2008,Volume_Venda_Alcool,2706449.0
Região Metropolitana de Macapá,2008,Volume_Venda_Diesel,188813724.0
Região Metropolitana de Macapá,2008,Volume_Venda_Gasolina,72834128.0
Região Metropolitana de Macapá,2009,Volume_Venda_Alcool,8172102.0
Região Metropolitana de Macapá,2009,Volume_Venda_Diesel,213178180.0
Região Metropolitana de Macapá,2009,Volume_Venda_Gasolina,76139950.0
Região Metropolitana de Macapá,2010,Volume_Venda_Alcool,6721643.0
Região Metropolitana de Macapá,2010,Volume_Venda_Diesel,233530506.0
Região Metropolitana de Macapá,2010,Volume_Venda_Gasolina,88426500.0
Região Metropolitana de Macapá,2011,Volume_Venda_Alcool,4709643.0
Região Metropolitana de Macapá,2011,Volume_Venda_Diesel,273558896.0
Região Metropolitana de Macapá,2011,Volume_Venda_Gasolina,97316100.0
Região Metropolitana de Macapá,2012,Volume_Venda_Alcool,3176000.0
Região Metropolitana de Macapá,2012,Volume_Venda_Diesel,359040203.0
Região Metropolitana de Macapá,2012,Volume_Venda_Gasolina,112525000.0
Região Metropolitana de Macapá,2013,Volume_Venda_Alcool,1428800.0
Região Metropolitana de Macapá,2013,Volume_Venda_Diesel,342521248.0
Região Metropolitana de Macapá,2013,Volume_Venda_Gasolina,119461800.0
Região Metropolitana de Macapá,2014,Volume_Venda_Alcool,1176604.0
Região Metropolitana de Macapá,2014,Volume_Venda_Diesel,369782500.0
Região Metropolitana de Macapá,2014,Volume_Venda_Gasolina,135304400.0
Região Metropolitana de Macapá,2015,Volume_Venda_Alcool,2193000.0
Região Metropolitana de Macapá,2015,Volume_Venda_Diesel,180237151.0
Região Metropolitana de Macapá,2015,Volume_Venda_Gasolina,134973721.0
Região Metropolitana de Macapá,2016,Volume_Venda_Alcool,539000.0
Região Metropolitana de Macapá,2016,Volume_Venda_Diesel,58090900.0
Região Metropolitana de Macapá,2016,Volume_Venda_Gasolina,132872190.0
Região Metropolitana de Macapá,2017,Volume_Venda_Alcool,364650.0
Região Metropolitana de Macapá,2017,Volume_Venda_Diesel,50703248.2745357
Região Metropolitana de Macapá,2017,Volume_Venda_Gasolina,136600187.0
Região Metropolitana de Macapá,2018,Volume_Venda_Alcool,829081.0
Região Metropolitana de Macapá,2018,Volume_Venda_Diesel,42077949.0
Região Metropolitana de Macapá,2018,Volume_Venda_Gasolina,140784942.0
Região Metropolitana de Macapá,2019,Volume_Venda_Alcool,792280.0
Região Metropolitana de Macapá,2019,Volume_Venda_Diesel,49510500.0
Região Metropolitana de Macapá,2019,Volume_Venda_Gasolina,152051056.0
Região Metropolitana de Maceió,2000,Volume_Venda_Alcool,16147326.0
Região Metropolitana de Maceió,2000,Volume_Venda_Diesel,128748046.0
Região Metropolitana de Maceió,2000,Volume_Venda_Gasolina,108188021.0
Região Metropolitana de Maceió,2001,Volume_Venda_Alcool,10669949.0
Região Metropolitana de Maceió,2001,Volume_Venda_Diesel,134333809.0
Região Metropolitana de Maceió,2001,Volume_Venda_Gasolina,104434990.0
Região Metropolitana de Maceió,2002,Volume_Venda_Alcool,9825319.0
Região Metropolitana de Maceió,2002,Volume_Venda_Diesel,143681556.0
Região Metropolitana de Maceió,2002,Volume_Venda_Gasolina,105757969.0
Região Metropolitana de Maceió,2003,Volume_Venda_Alcool,10943994.0
Região Metropolitana de Maceió,2003,Volume_Venda_Diesel,128919456.0
Região Metropolitana de Maceió,2003,Volume_Venda_Gasolina,100327980.0
Região Metropolitana de Maceió,2004,Volume_Venda_Alcool,12803141.0
Região Metropolitana de Maceió,2004,Volume_Venda_Diesel,144227458.0
Região Metropolitana de Maceió,2004,Volume_Venda_Gasolina,102407024.0
Região Metropolitana de Maceió,2005,Volume_Venda_Alcool,16467377.0
Região Metropolitana de Maceió,2005,Volume_Venda_Diesel,136484791.0
Região Metropolitana de Maceió,2005,Volume_Venda_Gasolina,99156112.0
Região Metropolitana de Maceió,2006,Volume_Venda_Alcool,23027082.0
Região Metropolitana de Maceió,2006,Volume_Venda_Diesel,140421866.92454883
Região Metropolitana de Maceió,2006,Volume_Venda_Gasolina,98196538.0
Região Metropolitana de Maceió,2007,Volume_Venda_Alcool,36485225.0
Região Metropolitana de Maceió,2007,Volume_Venda_Diesel,140443068.0
Região Metropolitana de Maceió,2007,Volume_Venda_Gasolina,90044310.0
Região Metropolitana de Maceió,2008,Volume_Venda_Alcool,58774368.0
Região Metropolitana de Maceió,2008,Volume_Venda_Diesel,140580283.0
Região Metropolitana de Maceió,2008,Volume_Venda_Gasolina,90737015.0
Região Metropolitana de Maceió,2009,Volume_Venda_Alcool,73140800.0
Região Metropolitana de Maceió,2009,Volume_Venda_Diesel,141680508.0
Região Metropolitana de Maceió,2009,Volume_Venda_Gasolina,94136245.0
Região Metropolitana de Maceió,2010,Volume_Venda_Alcool,50258224.0
Região Metropolitana de Maceió,2010,Volume_Venda_Diesel,155467714.0
Região Metropolitana de Maceió,2010,Volume_Venda_Gasolina,135126892.0
Região Metropolitana de Maceió,2011,Volume_Venda_Alcool,33478759.0
Região Metropolitana de Maceió,2011,Volume_Venda_Diesel,167142410.0
Região Metropolitana de Maceió,2011,Volume_Venda_Gasolina,168096912.0
Região Metropolitana de Maceió,2012,Volume_Venda_Alcool,23747710.0
Região Metropolitana de Maceió,2012,Volume_Venda_Diesel,166373308.0
Região Metropolitana de Maceió,2012,Volume_Venda_Gasolina,198587977.0
Região Metropolitana de Maceió,2013,Volume_Venda_Alcool,20655081.0
Região Metropolitana de Maceió,2013,Volume_Venda_Diesel,164786892.0
Região Metropolitana de Maceió,2013,Volume_Venda_Gasolina,216639358.0
Região Metropolitana de Maceió,2014,Volume_Venda_Alcool,21401086.0
Região Metropolitana de Maceió,2014,Volume_Venda_Diesel,181078420.0
Região Metropolitana de Maceió,2014,Volume_Venda_Gasolina,233157967.0
Região Metropolitana de Maceió,2014,Volume_Venda_GNV,23523797.0
Região Metropolitana de Maceió,2015,Volume_Venda_Alcool,35795500.0
Região Metropolitana de Maceió,2015,Volume_Venda_Diesel,186469352.0
Região Metropolitana de Maceió,2015,Volume_Venda_Gasolina,225122400.0
Região Metropolitana de Maceió,2015,Volume_Venda_GNV,21996840.0
Região Metropolitana de Maceió,2016,Volume_Venda_Alcool,19353500.0
Região Metropolitana de Maceió,2016,Volume_Venda_Diesel,177176653.0
Região Metropolitana de Maceió,2016,Volume_Venda_Gasolina,238733162.0
Região Metropolitana de Maceió,2016,Volume_Venda_GNV,22468513.0
Região Metropolitana de Maceió,2017,Volume_Venda_Alcool,24030647.0
Região Metropolitana de Maceió,2017,Volume_Venda_Diesel,163582510.6491414
Região Metropolitana de Maceió,2017,Volume_Venda_Gasolina,236542200.0
Região Metropolitana de Maceió,2017,Volume_Venda_GNV,23933395.0
Região Metropolitana de Maceió,2018,Volume_Venda_Alcool,55489366.0
Região Metropolitana de Maceió,2018,Volume_Venda_Diesel,161364838.0
Região Metropolitana de Maceió,2018,Volume_Venda_Gasolina,210393006.0
Região Metropolitana de Maceió,2018,Volume_Venda_GNV,27362321.0
Região Metropolitana de Maceió,2019,Volume_Venda_Alcool,49855875.0
Região Metropolitana de Maceió,2019,Volume_Venda_Diesel,163267587.0
Região Metropolitana de Maceió,2019,Volume_Venda_Gasolina,234743560.0
Região Metropolitana de Maceió,2019,Volume_Venda_GNV,27579172.0
Região Metropolitana de Maceió,2020,Volume_Venda_GNV,20905091.0
Região Metropolitana de Manaus,2000,Volume_Venda_Alcool,16060388.0
Região Metropolitana de Manaus,2000,Volume_Venda_Diesel,334449508.0
Região Metropolitana de Manaus,2000,Volume_Venda_Gasolina,228533132.0
Região Metropolitana de Manaus,2001,Volume_Venda_Alcool,12927701.0
Região Metropolitana de Manaus,2001,Volume_Venda_Diesel,314348260.0
Região Metropolitana de Manaus,2001,Volume_Venda_Gasolina,232879162.0
Região Metropolitana de Manaus,2002,Volume_Venda_Alcool,11899371.0
Região Metropolitana de Manaus,2002,Volume_Venda_Diesel,332446072.0
Região Metropolitana de Manaus,2002,Volume_Venda_Gasolina,250119602.0
Região Metropolitana de Manaus,2003,Volume_Venda_Alcool,12224610.0
Região Metropolitana de Manaus,2003,Volume_Venda_Diesel,330932376.0
Região Metropolitana de Manaus,2003,Volume_Venda_Gasolina,251464748.0
Região Metropolitana de Manaus,2004,Volume_Venda_Alcool,13073434.0
Região Metropolitana de Manaus,2004,Volume_Venda_Diesel,520259701.0
Região Metropolitana de Manaus,2004,Volume_Venda_Gasolina,276942642.0
Região Metropolitana de Manaus,2005,Volume_Venda_Alcool,18733005.0
Região Metropolitana de Manaus,2005,Volume_Venda_Diesel,642571384.0
Região Metropolitana de Manaus,2005,Volume_Venda_Gasolina,279416620.0
Região Metropolitana de Manaus,2006,Volume_Venda_Alcool,16055730.0
Região Metropolitana de Manaus,2006,Volume_Venda_Diesel,531949672.9026903
Região Metropolitana de Manaus,2006,Volume_Venda_Gasolina,307767106.0
Região Metropolitana de Manaus,2007,Volume_Venda_Alcool,32079389.0
Região Metropolitana de Manaus,2007,Volume_Venda_Diesel,467478725.0
Região Metropolitana de Manaus,2007,Volume_Venda_Gasolina,314072856.0
Região Metropolitana de Manaus,2008,Volume_Venda_Alcool,53949033.0
Região Metropolitana de Manaus,2008,Volume_Venda_Diesel,636614504.0
Região Metropolitana de Manaus,2008,Volume_Venda_Gasolina,340549117.0
Região Metropolitana de Manaus,2009,Volume_Venda_Alcool,78771229.0
Região Metropolitana de Manaus,2009,Volume_Venda_Diesel,817802798.0
Região Metropolitana de Manaus,2009,Volume_Venda_Gasolina,350855590.0
Região Metropolitana de Manaus,2010,Volume_Venda_Alcool,54329576.0
Região Metropolitana de Manaus,2010,Volume_Venda_Diesel,1027584270.0
Região Metropolitana de Manaus,2010,Volume_Venda_Gasolina,410783347.0
Região Metropolitana de Manaus,2011,Volume_Venda_Alcool,39895814.0
Região Metropolitana de Manaus,2011,Volume_Venda_Diesel,1021719634.0
Região Metropolitana de Manaus,2011,Volume_Venda_Gasolina,459054579.0
Região Metropolitana de Manaus,2012,Volume_Venda_Alcool,39620297.0
Região Metropolitana de Manaus,2012,Volume_Venda_Diesel,1046616485.0
Região Metropolitana de Manaus,2012,Volume_Venda_Gasolina,497392974.0
Região Metropolitana de Manaus,2013,Volume_Venda_Alcool,46372300.0
Região Metropolitana de Manaus,2013,Volume_Venda_Diesel,1011640409.0
Região Metropolitana de Manaus,2013,Volume_Venda_Gasolina,515566247.0
Região Metropolitana de Manaus,2014,Volume_Venda_Alcool,49983164.0
Região Metropolitana de Manaus,2014,Volume_Venda_Diesel,940815983.0
Região Metropolitana de Manaus,2014,Volume_Venda_Gasolina,542076943.0
Região Metropolitana de Manaus,2014,Volume_Venda_GNV,3903251.0
Região Metropolitana de Manaus,2015,Volume_Venda_Alcool,77952570.0
Região Metropolitana de Manaus,2015,Volume_Venda_Diesel,742742081.0
Região Metropolitana de Manaus,2015,Volume_Venda_Gasolina,529906253.0
Região Metropolitana de Manaus,2015,Volume_Venda_GNV,4969623.0
Região Metropolitana de Manaus,2016,Volume_Venda_Alcool,37990425.0
Região Metropolitana de Manaus,2016,Volume_Venda_Diesel,609036504.0
Região Metropolitana de Manaus,2016,Volume_Venda_Gasolina,547288084.0
