Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B
36,Volkswagen,776,KOMBI,1973,KOMBI 1.6,3203,,,,,,,36-776-1973,36-776-3203-1973
36,Volkswagen,776,KOMBI,1972,KOMBI 1.6,3203,,,,,,,36-776-1972,36-776-3203-1972
36,Volkswagen,776,KOMBI,1971,KOMBI 1.6,3203,,,,,,,36-776-1971,36-776-3203-1971
36,Volkswagen,776,KOMBI,1970,KOMBI 1.6,3203,,,,,,,36-776-1970,36-776-3203-1970
36,Volkswagen,776,KOMBI,1969,KOMBI 1.6,3203,,,,,,,36-776-1969,36-776-3203-1969
36,Volkswagen,776,KOMBI,1968,KOMBI 1.6,3203,,,,,,,36-776-1968,36-776-3203-1968
36,Volkswagen,776,KOMBI,1967,KOMBI 1.6,3203,,,,,,,36-776-1967,36-776-3203-1967
36,Volkswagen,776,KOMBI,1966,KOMBI 1.6,3203,,,,,,,36-776-1966,36-776-3203-1966
36,Volkswagen,776,KOMBI,1965,KOMBI 1.6,3203,,,,,,,36-776-1965,36-776-3203-1965
36,Volkswagen,776,KOMBI,1964,KOMBI 1.6,3203,,,,,,,36-776-1964,36-776-3203-1964
36,Volkswagen,776,KOMBI,1963,KOMBI 1.6,3203,,,,,,,36-776-1963,36-776-3203-1963
36,Volkswagen,776,KOMBI,1962,KOMBI 1.6,3203,,,,,,,36-776-1962,36-776-3203-1962
36,Volkswagen,776,KOMBI,1982,KOMBI 1.6,3203,N/D,N/D,7,N/D,9,N/D,36-776-1982,36-776-3203-1982
36,Volkswagen,776,KOMBI,2014,KOMBI 1.6,3203,,,,,,,36-776-2014,36-776-3203-2014
36,Volkswagen,776,KOMBI,2013,KOMBI 1.6,3203,,,,,,,36-776-2013,36-776-3203-2013
36,Volkswagen,776,KOMBI,2012,KOMBI 1.6,3203,,,,,,,36-776-2012,36-776-3203-2012
36,Volkswagen,776,KOMBI,2011,KOMBI 1.6,3203,,,,,,,36-776-2011,36-776-3203-2011
36,Volkswagen,776,KOMBI,2010,KOMBI 1.6,3203,,,,,,,36-776-2010,36-776-3203-2010
36,Volkswagen,776,KOMBI,2009,KOMBI 1.6,3203,,,,,,,36-776-2009,36-776-3203-2009
36,Volkswagen,776,KOMBI,2008,KOMBI 1.6,3203,,,,,,,36-776-2008,36-776-3203-2008
36,Volkswagen,776,KOMBI,2007,KOMBI 1.6,3203,,,,,,,36-776-2007,36-776-3203-2007
36,Volkswagen,776,KOMBI,2006,KOMBI 1.6,3203,,,,,,,36-776-2006,36-776-3203-2006
36,Volkswagen,776,KOMBI,2005,KOMBI 1.6,3203,,,,,,,36-776-2005,36-776-3203-2005
36,Volkswagen,776,KOMBI,2004,KOMBI 1.6,3203,,,,,,,36-776-2004,36-776-3203-2004
36,Volkswagen,776,KOMBI,2003,KOMBI 1.6,3203,,,,,,,36-776-2003,36-776-3203-2003
36,Volkswagen,776,KOMBI,2002,KOMBI 1.6,3203,,,,,,,36-776-2002,36-776-3203-2002
36,Volkswagen,776,KOMBI,2001,KOMBI 1.6,3203,,,,,,,36-776-2001,36-776-3203-2001
36,Volkswagen,776,KOMBI,2000,KOMBI 1.6,3203,,,,,,,36-776-2000,36-776-3203-2000
36,Volkswagen,776,KOMBI,1999,KOMBI 1.6,3203,,,,,,,36-776-1999,36-776-3203-1999
36,Volkswagen,776,KOMBI,1998,KOMBI 1.6,3203,,,,,,,36-776-1998,36-776-3203-1998
36,Volkswagen,776,KOMBI,1997,KOMBI 1.6,3203,,,,,,,36-776-1997,36-776-3203-1997
36,Volkswagen,776,KOMBI,1996,KOMBI 1.6,3203,,,,,,,36-776-1996,36-776-3203-1996
36,Volkswagen,776,KOMBI,1995,KOMBI 1.6,3203,,,,,,,36-776-1995,36-776-3203-1995
36,Volkswagen,776,KOMBI,1994,KOMBI 1.6,3203,,,,,,,36-776-1994,36-776-3203-1994
36,Volkswagen,776,KOMBI,1993,KOMBI 1.6,3203,,,,,,,36-776-1993,36-776-3203-1993
36,Volkswagen,776,KOMBI,1992,KOMBI 1.6,3203,,,,,,,36-776-1992,36-776-3203-1992
36,Volkswagen,776,KOMBI,1991,KOMBI 1.6,3203,,,,,,,36-776-1991,36-776-3203-1991
36,Volkswagen,776,KOMBI,1990,KOMBI 1.6,3203,,,,,,,36-776-1990,36-776-3203-1990
36,Volkswagen,776,KOMBI,1989,KOMBI 1.6,3203,,,,,,,36-776-1989,36-776-3203-1989
36,Volkswagen,776,KOMBI,1988,KOMBI 1.6,3203,,,,,,,36-776-1988,36-776-3203-1988
36,Volkswagen,776,KOMBI,1987,KOMBI 1.6,3203,,,,,,,36-776-1987,36-776-3203-1987
36,Volkswagen,776,KOMBI,1986,KOMBI 1.6,3203,,,,,,,36-776-1986,36-776-3203-1986
36,Volkswagen,776,KOMBI,1985,KOMBI 1.6,3203,,,,,,,36-776-1985,36-776-3203-1985
36,Volkswagen,776,KOMBI,1984,KOMBI 1.6,3203,,,,,,,36-776-1984,36-776-3203-1984
36,Volkswagen,776,KOMBI,1983,KOMBI 1.6,3203,,,,,,,36-776-1983,36-776-3203-1983
36,Volkswagen,776,KOMBI,1982,KOMBI 1.6,3203,,,,,,,36-776-1982,36-776-3203-1982
36,Volkswagen,776,KOMBI,1981,KOMBI 1.6,3203,,,,,,,36-776-1981,36-776-3203-1981
36,Volkswagen,776,KOMBI,1980,KOMBI 1.6,3203,,,,,,,36-776-1980,36-776-3203-1980
36,Volkswagen,776,KOMBI,1979,KOMBI 1.6,3203,,,,,,,36-776-1979,36-776-3203-1979
36,Volkswagen,776,KOMBI,1978,KOMBI 1.6,3203,,,,,,,36-776-1978,36-776-3203-1978
36,Volkswagen,776,KOMBI,1977,KOMBI 1.6,3203,,,,,,,36-776-1977,36-776-3203-1977
36,Volkswagen,776,KOMBI,1976,KOMBI 1.6,3203,,,,,,,36-776-1976,36-776-3203-1976
36,Volkswagen,776,KOMBI,1975,KOMBI 1.6,3203,,,,,,,36-776-1975,36-776-3203-1975
36,Volkswagen,776,KOMBI,1974,KOMBI 1.6,3203,,,,,,,36-776-1974,36-776-3203-1974
36,Volkswagen,776,KOMBI,1973,KOMBI 1.6,3203,,,,,,,36-776-1973,36-776-3203-1973
36,Volkswagen,776,KOMBI,1972,KOMBI 1.6,3203,,,,,,,36-776-1972,36-776-3203-1972
36,Volkswagen,776,KOMBI,1971,KOMBI 1.6,3203,,,,,,,36-776-1971,36-776-3203-1971
36,Volkswagen,776,KOMBI,1970,KOMBI 1.6,3203,,,,,,,36-776-1970,36-776-3203-1970
36,Volkswagen,776,KOMBI,1969,KOMBI 1.6,3203,,,,,,,36-776-1969,36-776-3203-1969
36,Volkswagen,776,KOMBI,1968,KOMBI 1.6,3203,,,,,,,36-776-1968,36-776-3203-1968
36,Volkswagen,776,KOMBI,1967,KOMBI 1.6,3203,,,,,,,36-776-1967,36-776-3203-1967
36,Volkswagen,776,KOMBI,1966,KOMBI 1.6,3203,,,,,,,36-776-1966,36-776-3203-1966
36,Volkswagen,776,KOMBI,1965,KOMBI 1.6,3203,,,,,,,36-776-1965,36-776-3203-1965
36,Volkswagen,776,KOMBI,1964,KOMBI 1.6,3203,,,,,,,36-776-1964,36-776-3203-1964
36,Volkswagen,776,KOMBI,1963,KOMBI 1.6,3203,,,,,,,36-776-1963,36-776-3203-1963
36,Volkswagen,776,KOMBI,1962,KOMBI 1.6,3203,,,,,,,36-776-1962,36-776-3203-1962
36,Volkswagen,776,KOMBI,1981,KOMBI 1.6,3203,N/D,N/D,7,N/D,9,N/D,36-776-1981,36-776-3203-1981
36,Volkswagen,776,KOMBI,2014,KOMBI 1.6,3203,,,,,,,36-776-2014,36-776-3203-2014
36,Volkswagen,776,KOMBI,2013,KOMBI 1.6,3203,,,,,,,36-776-2013,36-776-3203-2013
36,Volkswagen,776,KOMBI,2012,KOMBI 1.6,3203,,,,,,,36-776-2012,36-776-3203-2012
36,Volkswagen,776,KOMBI,2011,KOMBI 1.6,3203,,,,,,,36-776-2011,36-776-3203-2011
36,Volkswagen,776,KOMBI,2010,KOMBI 1.6,3203,,,,,,,36-776-2010,36-776-3203-2010
36,Volkswagen,776,KOMBI,2009,KOMBI 1.6,3203,,,,,,,36-776-2009,36-776-3203-2009
36,Volkswagen,776,KOMBI,2008,KOMBI 1.6,3203,,,,,,,36-776-2008,36-776-3203-2008
36,Volkswagen,776,KOMBI,2007,KOMBI 1.6,3203,,,,,,,36-776-2007,36-776-3203-2007
36,Volkswagen,776,KOMBI,2006,KOMBI 1.6,3203,,,,,,,36-776-2006,36-776-3203-2006
36,Volkswagen,776,KOMBI,2005,KOMBI 1.6,3203,,,,,,,36-776-2005,36-776-3203-2005
36,Volkswagen,776,KOMBI,2004,KOMBI 1.6,3203,,,,,,,36-776-2004,36-776-3203-2004
36,Volkswagen,776,KOMBI,2003,KOMBI 1.6,3203,,,,,,,36-776-2003,36-776-3203-2003
36,Volkswagen,776,KOMBI,2002,KOMBI 1.6,3203,,,,,,,36-776-2002,36-776-3203-2002
36,Volkswagen,776,KOMBI,2001,KOMBI 1.6,3203,,,,,,,36-776-2001,36-776-3203-2001
36,Volkswagen,776,KOMBI,2000,KOMBI 1.6,3203,,,,,,,36-776-2000,36-776-3203-2000
36,Volkswagen,776,KOMBI,1999,KOMBI 1.6,3203,,,,,,,36-776-1999,36-776-3203-1999
36,Volkswagen,776,KOMBI,1998,KOMBI 1.6,3203,,,,,,,36-776-1998,36-776-3203-1998
36,Volkswagen,776,KOMBI,1997,KOMBI 1.6,3203,,,,,,,36-776-1997,36-776-3203-1997
36,Volkswagen,776,KOMBI,1996,KOMBI 1.6,3203,,,,,,,36-776-1996,36-776-3203-1996
36,Volkswagen,776,KOMBI,1995,KOMBI 1.6,3203,,,,,,,36-776-1995,36-776-3203-1995
36,Volkswagen,776,KOMBI,1994,KOMBI 1.6,3203,,,,,,,36-776-1994,36-776-3203-1994
36,Volkswagen,776,KOMBI,1993,KOMBI 1.6,3203,,,,,,,36-776-1993,36-776-3203-1993
36,Volkswagen,776,KOMBI,1992,KOMBI 1.6,3203,,,,,,,36-776-1992,36-776-3203-1992
36,Volkswagen,776,KOMBI,1991,KOMBI 1.6,3203,,,,,,,36-776-1991,36-776-3203-1991
36,Volkswagen,776,KOMBI,1990,KOMBI 1.6,3203,,,,,,,36-776-1990,36-776-3203-1990
36,Volkswagen,776,KOMBI,1989,KOMBI 1.6,3203,,,,,,,36-776-1989,36-776-3203-1989
36,Volkswagen,776,KOMBI,1988,KOMBI 1.6,3203,,,,,,,36-776-1988,36-776-3203-1988
36,Volkswagen,776,KOMBI,1987,KOMBI 1.6,3203,,,,,,,36-776-1987,36-776-3203-1987
36,Volkswagen,776,KOMBI,1986,KOMBI 1.6,3203,,,,,,,36-776-1986,36-776-3203-1986
36,Volkswagen,776,KOMBI,1985,KOMBI 1.6,3203,,,,,,,36-776-1985,36-776-3203-1985
36,Volkswagen,776,KOMBI,1984,KOMBI 1.6,3203,,,,,,,36-776-1984,36-776-3203-1984
36,Volkswagen,776,KOMBI,1983,KOMBI 1.6,3203,,,,,,,36-776-1983,36-776-3203-1983
36,Volkswagen,776,KOMBI,1982,KOMBI 1.6,3203,,,,,,,36-776-1982,36-776-3203-1982
36,Volkswagen,776,KOMBI,1981,KOMBI 1.6,3203,,,,,,,36-776-1981,36-776-3203-1981
36,Volkswagen,776,KOMBI,1980,KOMBI 1.6,3203,,,,,,,36-776-1980,36-776-3203-1980
36,Volkswagen,776,KOMBI,1979,KOMBI 1.6,3203,,,,,,,36-776-1979,36-776-3203-1979
36,Volkswagen,776,KOMBI,1978,KOMBI 1.6,3203,,,,,,,36-776-1978,36-776-3203-1978
36,Volkswagen,776,KOMBI,1977,KOMBI 1.6,3203,,,,,,,36-776-1977,36-776-3203-1977
36,Volkswagen,776,KOMBI,1976,KOMBI 1.6,3203,,,,,,,36-776-1976,36-776-3203-1976
36,Volkswagen,776,KOMBI,1975,KOMBI 1.6,3203,,,,,,,36-776-1975,36-776-3203-1975
36,Volkswagen,776,KOMBI,1974,KOMBI 1.6,3203,,,,,,,36-776-1974,36-776-3203-1974
36,Volkswagen,776,KOMBI,1973,KOMBI 1.6,3203,,,,,,,36-776-1973,36-776-3203-1973
36,Volkswagen,776,KOMBI,1972,KOMBI 1.6,3203,,,,,,,36-776-1972,36-776-3203-1972
36,Volkswagen,776,KOMBI,1971,KOMBI 1.6,3203,,,,,,,36-776-1971,36-776-3203-1971
36,Volkswagen,776,KOMBI,1970,KOMBI 1.6,3203,,,,,,,36-776-1970,36-776-3203-1970
36,Volkswagen,776,KOMBI,1969,KOMBI 1.6,3203,,,,,,,36-776-1969,36-776-3203-1969
36,Volkswagen,776,KOMBI,1968,KOMBI 1.6,3203,,,,,,,36-776-1968,36-776-3203-1968
36,Volkswagen,776,KOMBI,1967,KOMBI 1.6,3203,,,,,,,36-776-1967,36-776-3203-1967
36,Volkswagen,776,KOMBI,1966,KOMBI 1.6,3203,,,,,,,36-776-1966,36-776-3203-1966
36,Volkswagen,776,KOMBI,1965,KOMBI 1.6,3203,,,,,,,36-776-1965,36-776-3203-1965
36,Volkswagen,776,KOMBI,1964,KOMBI 1.6,3203,,,,,,,36-776-1964,36-776-3203-1964
36,Volkswagen,776,KOMBI,1963,KOMBI 1.6,3203,,,,,,,36-776-1963,36-776-3203-1963
36,Volkswagen,776,KOMBI,1962,KOMBI 1.6,3203,,,,,,,36-776-1962,36-776-3203-1962
